officialCardId,stableId,name,category,monsterFrame,typeName,archetypeSetcodes,aliasOfficialCardId,decks,packs,inCardCatalog,officiallyRegistered,readyForGameplay,inDocumentationCsv,inCoreDocumentationCsv,inCompiledDatabase,inTextDatabase,inVisualManifest,artworkFound,artworkPath,artworkGuid,scriptRequired,scriptFound,scriptSource,scriptPath,scriptSha256,scriptCompatibility,missingScriptDependencies,applicableScenarios,existingEvidence,missingCoverage,coreResult,presentationResult,aiResult,multiplayerResult,regressionResult,status,priority,failureCode,responsibleLayer,blockingReason,risk,sourceVersion,evidenceUpdatedUtc
83257450,8d11f3462d84aa749964d6982a487bb7,O Imparável Exodia Encarnado,Monster,Fusion,Monstro de Fusão,0x00DE,,curated:Exodia:Extra;shop:exodia-723881:Extra,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/83257450.jpg,8d11f3462d84aa749964d6982a487bb7,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c83257450.lua,A0CFE47FFE146FDA8A246F9FFC11D3E9AA115030539F62DC7FEE7529509CDBD2,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
83266006,a75f03f63c48c9849a99aeabbf4f825a,Fantasma Encontra Garota - Um Manuscrito Mayakashi,Spell,Effect,Carta de Magia,0x0121,,curated:ShiranuiSupremacy:Main;shop:shiranui-supremacy-699840:Main,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/ShiranuiSupremacy/83266006.jpg,a75f03f63c48c9849a99aeabbf4f825a,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c83266006.lua,9933AF58EA1890B7721F33BEEA556692C1A74F2EC51A5AD796A273705AA4E3C9,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
83266092,4bf890afee3cf9443b38b2472dc11e49,Túmulo do Organismo Super Antigo,Trap,Effect,Carta de Armadilha,,,curated:Runick:Main;shop:runick-724086:Main,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/83266092.jpg,4bf890afee3cf9443b38b2472dc11e49,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c83266092.lua,58F6A2A5B126249C431CD74CFCB99384A303CC5403DDBF494745BAAD4F719429,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
83286340,6a82fbc0b8d98d3bb923af403ef3bedf,Caverguerra Fortia,Monster,Effect,Monstro de Efeito,0x0161,,,auto-pack-0002,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/CasualWarRock/83286340.jpg,6a82fbc0b8d98d3bb923af403ef3bedf,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c83286340.lua,56895A5F4ED7242DD973AE206C91DB2FC8EA113A126952CFD934177900938A3C,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P3,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
83555666,7ed750d76c0b27744a20703c10e65f0d,Anel da Destruição,Trap,Effect,Carta de Armadilha,,,shop:classic-red-eyes-black-dragon:Main,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Armadilhas/Normais/83555666.jpg,7ed750d76c0b27744a20703c10e65f0d,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c83555666.lua,F22EAF9FCD2C74DEE534C3502549A5BA976687A504B2DA0DB46AB55EA84128B5,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
83610035,2631b89be76d1d54691a3d2d4f583ff3,"Therion ""Lírio"" Borea",Monster,Effect,Monstro de Efeito,0x017B,,curated:PlantLink:Main;shop:plant-link-722230:Main,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/83610035.jpg,2631b89be76d1d54691a3d2d4f583ff3,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c83610035.lua,5393003B89293CCA3DC47F92C6CB10CB41233CD1AF5F4EDE2D0C1013F15888EC,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
83626916,cdf25282e4893d24c98dedfad0f70a58,D. D. Publicar,Trap,Effect,Carta de Armadilha,,,curated:AssaultModeGoodStuff:Main;curated:AzaminaIllusions:Main;shop:n-r-assault-mode-good-stuff-724215:Main;shop:n-r-azamina-illusions-723781:Main,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/83626916.jpg,cdf25282e4893d24c98dedfad0f70a58,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c83626916.lua,AC66B2E41E3C8349C76498952DC3AD4888C9A58CDBC3041CE7A9F33ADF7E3181,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
83764719,ebf62730e73f73342b6e03feefd2e8a5,Reviver Monstro,Spell,Effect,Magia Normal,,83764718,curated:DarkMagician:Main;curated:FemaleReptile:Main;curated:YugiMutoBattleCity:Main;shop:female-reptile-deck-724288:Main;starter:starter_gladiator_control:mainDeck,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Magias/Normais/83764719.jpg,ebf62730e73f73342b6e03feefd2e8a5,true,true,custom-override,Assets/StreamingAssets/Ygo/CustomScripts/c83764719.lua,1AC529F60680B645501DAD7E10C86C4BB66BF78513E4EB8ED3329A48CE2916DB,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,A,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
84013237,9f56ee988ed8f734cbaa9e2be46889a1,Número 39: Utopia,Monster,Xyz,Monstro Xyz,0x0048;0x107F,,curated:DarkMagician:Extra,auto-pack-0002,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Monstros/Xyz/84013237.jpg,9f56ee988ed8f734cbaa9e2be46889a1,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c84013237.lua,B5C5BF8155A5D8869B6E6479119A19613C47049C064C79F533EB7D51727778C9,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
84121193,40622d9280a5dbc4db3d2a1c19b4f9a6,Vírus Rompe-código Espadachim,Monster,Link,Monstro Link,0x013C,,curated:AssaultModeGoodStuff:Extra;curated:AzaminaIllusions:Extra;shop:n-r-assault-mode-good-stuff-724215:Extra;shop:n-r-azamina-illusions-723781:Extra,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/84121193.jpg,40622d9280a5dbc4db3d2a1c19b4f9a6,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c84121193.lua,F7DDAA1F3030EB275382AF36190B01E36B84418F99D210FF16790E2241BF7D82,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
84257640,0e63a87196fd6dc47baa0cc3978300b9,"Dian Keto, Mestre da Cura",Spell,Effect,Carta de Magia,,84257639,curated:ReturnToSender:Main,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/84257640.jpg,0e63a87196fd6dc47baa0cc3978300b9,true,true,custom-override,Assets/StreamingAssets/Ygo/CustomScripts/c84257640.lua,A1A5CD3081D2560A56A94A2DEB54C88800AC4E38EAAB1DAF5DA26AA3D62A8F3F,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
84433295,80c8e62cd891c06459f15059b640f489,Mago Quinteto,Monster,Fusion,Monstro de Fusão,,,curated:DarkMagicalBlast:Extra;shop:yugi-mutou-dark-magician-classic:Extra,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/84433295.jpg,80c8e62cd891c06459f15059b640f489,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c84433295.lua,742D2AD7048C929E08CD4CBB2FA46BD1A58B7EAD922332C5D39E5DF9C5EF170A,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
84749824,b8ba346c9ed58424982ce74e23c99e64,Aviso Solene,Trap,Effect,Carta de Armadilha,,,starter:starter_gladiator_control:mainDeck,auto-pack-0002,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/StarterDecks2026/84749824.jpg,b8ba346c9ed58424982ce74e23c99e64,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c84749824.lua,0E0D156B9783CF3F0BB4937E1AB618D3E1D1C9CD9D37AA3DA6393B4F1490BEF3,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
84815190,b07b0266d79f5b24987c31fcb315ab4f,Baronne de Fleur,Monster,Synchro,Monstro Sincro,,,curated:HiddenArtsOfShadows:Extra;shop:hidden-arts-of-shadows-47456:Extra,pack-16-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/84815190.jpg,b07b0266d79f5b24987c31fcb315ab4f,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c84815190.lua,B4DA8135C3ADF5DEFB8CB5F88F3548B1A2F8A0A5C4B2BE72E4D153C865248287,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
85059922,c3c8746355de4e84694dc432215f6b29,Mestre do Caos,Monster,Fusion,Monstro de Fusão,0x00CF;0x006E,,curated:DarkMagicalBlast:Extra;shop:yugi-mutou-dark-magician-classic:Extra,pack-17-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/85059922.jpg,c3c8746355de4e84694dc432215f6b29,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c85059922.lua,59E4124E061A978408E6CB28F9B62C226009A4BBEA61939C80954E42F76BF6A8,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
85215458,ab9d6b48dd718d4448ecf678de622974,"Asanegra - Kalut, a Lua Sombria",Monster,Effect,Monstro de Efeito,0x0033,,curated:BlackwingsPride:Main;shop:blackwing-s-pride-681357:Main,pack-17-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchAugust2026/85215458.jpg,ab9d6b48dd718d4448ecf678de622974,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c85215458.lua,E1E03951EEE9E60D6A3203AD3E679961E6B13488975BAB235C48D593474EEA14,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
85289965,81b59a924324b24468647b7206a14e45,Dragão Callibrespada,Monster,Link,Monstro Link,0x010F,,curated:NoobsGaia:Extra;shop:noobs-gaia-263232:Extra,pack-17-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/85289965.jpg,81b59a924324b24468647b7206a14e45,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c85289965.lua,58DE8E1F71A901CDE86389564FD68846FDBF6080BB933859A26D6A8691267AAE,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_APLICAVEL_NESTA_PRIORIZACAO,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,C,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
85401123,619c7f711e33d6447b8e5104b85ca4d5,Mokomoko,Monster,Effect,Monstro de Efeito,,,curated:AzaminaIllusions:Main;shop:n-r-azamina-illusions-723781:Main,pack-17-v1,true,true,true,true,true,true,true,true,true,Assets/Cards/Cards/Decks/BatchJuly2026/85401123.jpg,619c7f711e33d6447b8e5104b85ca4d5,true,true,official,Assets/StreamingAssets/Ygo/Scripts/official/c85401123.lua,91C389F4D30C702D95E3DF6A1C3F4A4B1290862746ADAD52ECCDE1AAEC8B9D5A,RESOLVED_STATIC,,integridade_fontes;core_positivo_minimo;core_negativo_relevante;apresentacao_prompt_zona;deck_smoke_ia;multiplayer_privacidade_resync,CardDatabaseEditModeTests (teste existente; execucao do lote pendente);CardCatalogBatchEditModeTests.EveryCompiledCoreCardRegistersWithNativeCoreLifecycle (teste existente; execucao do lote pendente),dossie_semantico;cenario_core_positivo;cenario_core_negativo;cenario_apresentacao;deck_smoke_deterministico_por_linha_central;host_cliente_privacidade_idempotencia_resync,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,NAO_EXECUTADO_NESTE_LOTE,CARREGA,P1,,,,B,1.2.0|11.0|0764db0c75b3d1d574880d365aa3695ab1f13b43|55607ee511d9697b6eac5dbb689deaa5be712826|8d60901db521eb4183ca72560c01a70a6386c98c|tcg_eu_2026_05_18,2026-08-04T09:35:30.019003Z
